project,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.8911774802608994,0.30714285714285716,0.41148325358851673,0.9282544378698225,0.35173824130879344,0.6180300609619683,0.29745123255819755,0.8494946349197362,,,
2,0.8588410104011887,0.4838709677419355,0.6593406593406593,0.8900343642611683,0.5581395348837209,0.7660521160911986,0.4845672792578644,0.8673199652581096,,,
3,0.9291204099060631,0.46938775510204084,0.5974025974025974,0.9524680073126143,0.5257142857142857,0.7543254347504345,0.49215469025385583,0.9053158906906622,,,
4,0.8755186721991701,0.5416666666666666,0.5306122448979592,0.9296,0.5360824742268041,0.7023226771628145,0.46423922160611697,0.8844244897959184,,,
all,0.8932481751824818,0.4080267558528428,0.5136842105263157,0.9292707292707293,0.4547996272134203,0.6909064342808281,0.3997227949657618,0.871138966296861,0.7494736842105263,0.013335740117403763,0.9002651180406515
