project,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.8767593546172331,0.3076923076923077,0.5741626794258373,0.9001479289940828,0.4006677796327212,0.7189098321701136,0.3594582007158714,0.8646785906401291,,,
2,0.849925705794948,0.4632352941176471,0.6923076923076923,0.8745704467353952,0.5550660792951542,0.7781207154033936,0.4827422393729479,0.8674898984177335,,,
3,0.9171648163962425,0.427536231884058,0.7662337662337663,0.9277879341864717,0.5488372093023256,0.8431503087101052,0.5335036188348474,0.9228258030817446,,,
4,0.8188105117565698,0.3877551020408163,0.5816326530612245,0.856,0.46530612244897956,0.7056043870473087,0.3722141301321037,0.8687183673469389,,,
all,0.8744525547445255,0.3686806411837238,0.6294736842105263,0.8977022977022977,0.46500777604976673,0.7517180140577449,0.4177169490091097,0.8822882380777117,0.7642105263157895,0.013719712604940306,0.9078399192021209
