style,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
0,0.9089568743088832,0.30131004366812225,0.4423076923076923,0.9374266718811107,0.35844155844155845,0.6439184948014883,0.3179904130343702,0.8603807546904926,,,
2,0.8952546296296297,0.41566265060240964,0.45098039215686275,0.9384126984126984,0.43260188087774293,0.6505426402128753,0.3753873874437821,0.8858263305322128,,,
3,0.8450184501845018,0.45918367346938777,0.8181818181818182,0.8492176386913229,0.5882352941176471,0.8335552961001069,0.5336902101187528,0.9221130221130222,,,
1,0.7345132743362832,0.4811320754716981,0.9107142857142857,0.6764705882352942,0.6296296296296297,0.7849021777084254,0.5079837011896966,0.8981092436974789,,,
all,0.887956204379562,0.40028694404591103,0.5873684210526315,0.9164835164835164,0.4761092150170648,0.733698491205813,0.4254859259009301,0.892234081707766,0.9073684210526316,0.0015765826865970648,0.9656965944272446
