developer,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.9073783359497644,0.4571428571428571,0.2857142857142857,0.9672977624784854,0.3516483516483517,0.5257097956853831,0.3144061367543636,0.9111138431276126,,,
3,0.91,0.3617021276595745,0.34,0.953846153846154,0.3505154639175257,0.5694801948335801,0.3023821645201981,0.8509538461538462,,,
other,0.8864362474586117,0.4178082191780822,0.5736677115987461,0.9183738796414852,0.4834874504623513,0.7258384406505302,0.4281474630850445,0.8870128723323124,,,
all,0.8948905109489051,0.4109347442680776,0.4905263157894737,0.9332667332667332,0.4472168905950096,0.6766032015281985,0.3915054061593148,0.8812244597507756,0.7747368421052632,0.012103480585391,0.9195808610023988
new_all,0.9091801669121257,0.3875968992248062,0.32051282051282054,0.9580010632642212,0.3508771929824561,0.5541223897670049,0.30410216079447777,0.8718664376559113,,,
