developer,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.9293563579277864,0.6170212765957447,0.5178571428571429,0.9690189328743546,0.5631067961165048,0.7083878711220223,0.5273823359047982,0.9355790508974674,,,
3,0.9192857142857144,0.4133333333333333,0.31,0.966153846153846,0.3542857142857142,0.5472729595984916,0.315852414814071,0.8510692307692308,,,
other,0.8695904734243393,0.3689516129032258,0.5736677115987461,0.8998079385403329,0.449079754601227,0.7184641681954765,0.3909467409032935,0.8765598721998562,,,
all,0.8892335766423358,0.3932038834951456,0.511578947368421,0.9250749250749252,0.444647758462946,0.6879308514718258,0.3884046735123722,0.8775380409064619,0.8084210526315789,0.0105456791617713,0.9346042166393131
new_all,0.9224349533627885,0.4918032786885246,0.38461538461538464,0.9670388091440723,0.4316546762589928,0.60986720154223,0.394101595923316,0.884165542060279,,,
