style,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
0,0.9215628455584224,0.32486091287415275,0.33717948717948715,0.9572154868987095,0.33083981046146915,0.5680854513415643,0.28929252921914694,0.8356256831423041,,,
1,0.6601769911504425,0.4163163573589091,0.9178571428571427,0.5752941176470588,0.5726767317624161,0.7264827968904294,0.4279411518182883,0.8453151260504201,,,
2,0.8929398148148149,0.41996768100096843,0.5477124183006536,0.9264761904761905,0.4753729927922355,0.7123477999247219,0.4215023240440052,0.8827845212158938,,,
3,0.7931119311193112,0.3854407757154745,0.889090909090909,0.7780938833570412,0.5377203007967843,0.8317291289303981,0.4925446613608078,0.9037036079141343,,,
all,0.8827007299270073,0.38651552905128916,0.6012631578947368,0.9094105894105894,0.47052321108324496,0.7394501632368724,0.42068537634364783,0.8785183658446817,0.7810526315789473,0.01157700004799652,0.921486068111455
