style,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
0,0.9057869517139696,0.29536265536916967,0.46025641025641023,0.9329683222526398,0.3597879694979502,0.6552766465249228,0.3205163788635839,0.8630170572485787,,,
1,0.7362831858407081,0.48292867509848636,0.9071428571428571,0.6799999999999999,0.6302988651177056,0.7853947568899813,0.508199068129865,0.9050210084033614,,,
2,0.8953703703703704,0.4145120517693175,0.4405228758169934,0.9395555555555555,0.42705561570685974,0.6432798937969342,0.36979359494447483,0.8865666562921465,,,
3,0.8531365313653136,0.4752144154826697,0.8145454545454547,0.8591749644381224,0.6001682812476067,0.836510805741443,0.5460193415996972,0.9267864994180783,,,
all,0.8877007299270072,0.39971080043230345,0.5886315789473684,0.916083916083916,0.4760936842751683,0.7343227567909397,0.42556295228543145,0.8940724959251275,0.7873684210526316,0.01153046425195268,0.9267120743034054
