style,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
0,0.9107998525617397,0.3108122125205978,0.45256410256410257,0.9387563551036372,0.3685103433623152,0.6517938061715686,0.3289057950127131,0.8616307170863291,,,
1,0.7371681415929203,0.4839161552607153,0.9107142857142856,0.6799999999999999,0.6319954492273777,0.786934660667439,0.5112374150994141,0.9047899159663866,,,
2,0.8953703703703704,0.4145120517693175,0.4405228758169934,0.9395555555555555,0.42705561570685974,0.6432798937969342,0.36979359494447483,0.8865666562921465,,,
3,0.8501845018450185,0.4692439245351629,0.8145454545454545,0.8557610241820768,0.5954124301132128,0.8348723245105646,0.5408715312509805,0.9264761412129833,,,
all,0.8897810218978102,0.40605268177455,0.5865263157894736,0.9185614385614386,0.47986409712743444,0.7340006786460047,0.4294109306664488,0.8939743204164257,0.7877894736842106,0.01154507190093504,0.9264891640866872
