developer,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.9277864992150706,0.578125,0.6607142857142857,0.9535283993115319,0.6166666666666667,0.7937315889262597,0.5785684866887353,0.9365933120236046,,,
3,0.9128571428571428,0.3854166666666667,0.37,0.9546153846153846,0.37755102040816324,0.5943127899580256,0.3308006563609866,0.8382000000000001,,,
other,0.8812082486203892,0.40217391304347827,0.5799373040752351,0.9119718309859155,0.4749679075738126,0.7272458216136604,0.4192086152636358,0.8714753611437792,,,
all,0.8947080291970803,0.41774193548387095,0.5452631578947369,0.9278721278721279,0.4730593607305936,0.711290718740281,0.42026207906375834,0.8734873547505128,0.7768421052631579,0.012951767629867217,0.9181921474561292
