developer,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.9287284144427002,0.6404905164725447,0.4321428571428571,0.9765920826161789,0.5156975359755286,0.6493290886418241,0.48983575932802614,0.9544012785837225,,,
3,0.9225714285714286,0.45497359034948104,0.422,0.961076923076923,0.4378039402067899,0.6367898396087232,0.39665093191653056,0.8861092307692309,,,
all,0.9065693430656934,0.4637563118123844,0.4972631578947369,0.9454145854145853,0.4798990749202091,0.6856479951943674,0.4289745019905534,0.8918555129081446,0.784,0.01200581801790894,0.9257164499431891
new_all,0.9244968090328914,0.508737669683258,0.4256410256410256,0.9658692185007973,0.4633891978369027,0.6411332197197639,0.4251348181749835,0.9112869586553798,,,
other,0.8959628231193726,0.4484507305134784,0.5322884012539185,0.9330985915492958,0.4867329992779152,0.7047511883618356,0.4313084362949212,0.8828334784999537,,,
