developer,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.9287284144427002,0.6321584673101227,0.45357142857142857,0.9745266781411359,0.5279481953719436,0.6647069102197352,0.49857912876080945,0.9538357511679371,,,
3,0.9189999999999999,0.43317192738073074,0.434,0.9563076923076922,0.43355278540203435,0.6441570554911984,0.3899547049907878,0.8879507692307692,,,
all,0.9056569343065692,0.45963357353745693,0.5023157894736843,0.943936063936064,0.4799999847476676,0.6885840738814588,0.4287637502677571,0.892360986382039,0.7852631578947369,0.01189375648214418,0.9260194419896479
new_all,0.9220422189494354,0.49012928266409467,0.44102564102564096,0.9619351408825093,0.4642554999145408,0.6513072276920865,0.42304482610790844,0.9120711160184845,,,
other,0.8959628231193726,0.4484507305134784,0.5322884012539185,0.9330985915492958,0.4867329992779152,0.7047511883618356,0.4313084362949212,0.8828334784999537,,,
