project,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.8863027806385171,0.3318694037790645,0.5770334928229666,0.9102071005917161,0.421374925804556,0.7247049385433277,0.38053083670149523,0.8790517680699867,,,
2,0.8662704309063892,0.5048791501370421,0.7054945054945054,0.8914089347079038,0.5883294247963304,0.7930126251033928,0.5215104352010363,0.8788678675276614,,,
3,0.9127241673783091,0.40347228809936586,0.6805194805194805,0.9290676416819013,0.5065129250917734,0.7951004433738238,0.48116023474875436,0.9242764548066195,,,
4,0.8583679114799446,0.48413832372663534,0.6795918367346939,0.8864000000000001,0.5654117517767945,0.7761175729573518,0.4936080989992724,0.900741224489796,,,
all,0.8858029197080292,0.40066522991785086,0.639578947368421,0.9091708291708291,0.4926652388308332,0.7625497233022426,0.4471702720122767,0.896520910668279,0.7852631578947369,0.01151187080160512,0.924504481757354
