style,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
0,0.9268706229266496,0.34797076470418453,0.3102564102564102,0.9644896362925304,0.32793396559864335,0.5469948589624475,0.2899910691192896,0.8365256761228604,,,
1,0.6601769911504425,0.4163163573589091,0.9178571428571427,0.5752941176470588,0.5726767317624161,0.7264827968904294,0.4279411518182883,0.8453151260504201,,,
2,0.8942129629629629,0.42325960062299267,0.5359477124183007,0.929015873015873,0.47293425871995415,0.7055971125272568,0.41865060924905056,0.8820782238821454,,,
3,0.7921279212792128,0.38456085606308243,0.8927272727272728,0.7763869132290184,0.5375349609323377,0.8325164053697568,0.4931051031539533,0.9045596792965214,,,
all,0.8855839416058394,0.3933078274785241,0.5894736842105263,0.9136863136863138,0.47178295261778,0.7338782504294216,0.4210827365004547,0.8790162258793839,0.7806315789473683,0.01156573129021012,0.9217337461300309
