developer,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.9189952904238619,0.5472182302747086,0.46785714285714286,0.9624784853700517,0.5036113516113516,0.6705631061189943,0.46197669920116047,0.9278030489304155,,,
3,0.9218571428571428,0.43568802142342156,0.316,0.9684615384615384,0.3662501213074898,0.5531361633578419,0.3305456546570613,0.8667230769230769,,,
all,0.8986131386861314,0.42934897531709393,0.5149473684210526,0.9350249750249751,0.4682317431316572,0.6938777528837002,0.4148142694767542,0.8778932225669067,0.7524210526315789,0.014131439625543299,0.9027143037495267
new_all,0.9209621993127147,0.47983076854270956,0.3705128205128205,0.9666135034556087,0.41794319076851244,0.5983807965241384,0.3800351744683876,0.8910931174089068,,,
other,0.8853906476909671,0.4159765525482387,0.5855799373040752,0.9160051216389243,0.48638188468302807,0.7323780311704421,0.4318429071497241,0.873310079915228,,,
