developer,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.9183673469387756,0.5420579196858266,0.4892857142857143,0.959724612736661,0.513322962756925,0.6850276382428462,0.4702334122727949,0.9286943693139907,,,
3,0.9238571428571429,0.45384775186302073,0.318,0.9704615384615385,0.37381402851181,0.5554105203971045,0.34070381709632136,0.868336923076923,,,
all,0.8990510948905109,0.4315218895802708,0.5178947368421053,0.9352247752247752,0.47074336301611497,0.6959380078081663,0.41759609869908587,0.8783978968400021,0.7524210526315789,0.01407426111381232,0.9030425451331903
new_all,0.9221404025527736,0.49035809215982307,0.37948717948717947,0.9671451355661882,0.42755349961946554,0.605778326062273,0.3903397141417557,0.8925435188593083,,,
other,0.8853906476909671,0.4159765525482387,0.5855799373040752,0.9160051216389243,0.48638188468302807,0.7323780311704421,0.4318429071497241,0.873310079915228,,,
