style,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,project,R20E,E20R,Popt
0.0,0.9329155915960192,0.3673469387755102,0.23076923076923078,0.9757528353539304,0.28346456692913385,0.4745247424903389,0.2576589543543725,0.8388260481533849,,,,
2.0,0.9085648148148148,0.4752475247524752,0.3137254901960784,0.9663492063492064,0.3779527559055118,0.5506072815196836,0.33916060805599135,0.8848220769789397,,,,
3.0,0.7798277982779828,0.3614457831325301,0.8181818181818182,0.7738264580369844,0.5013927576601671,0.7956951290500001,0.4393013700576059,0.8884520884520886,,,,
1.0,0.6637168141592921,0.41935483870967744,0.9285714285714286,0.5764705882352941,0.5777777777777777,0.7316379689758171,0.4381623491504664,0.8289915966386555,,,,
,0.8914233576642335,0.3951048951048951,0.47578947368421054,0.9308691308691309,0.43170964660936006,0.6655056226998404,0.37422131482968335,0.8739004153740997,all,0.9031578947368422,0.0016235358440403922,0.9619814241486067
