style,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
0,0.9200147438260229,0.3568075117370892,0.48717948717948717,0.9464215877982011,0.41192411924119243,0.6790266443955816,0.37528240866050455,0.8458078878493427,,,
2,0.8825231481481481,0.37623762376237624,0.49673202614379086,0.92,0.428169014084507,0.6760129170750272,0.368459637511286,0.8794978732233635,,,
3,0.8167281672816729,0.4125560538116592,0.8363636363636363,0.813655761024182,0.5525525525525525,0.82493156748812,0.4983355668904857,0.9155308418466314,,,
1,0.7212389380530974,0.4690265486725664,0.9464285714285714,0.6470588235294118,0.6272189349112426,0.7825566803645556,0.5124500385567423,0.899579831932773,,,
all,0.8846715328467153,0.3954727030625832,0.6252631578947369,0.9092907092907093,0.48450244698205547,0.7540198805969601,0.43735661134944454,0.885874125874126,0.9073684210526316,0.0015744958795995835,0.9611145510835913
