developer,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.9215070643642073,0.5576923076923077,0.5178571428571429,0.9604130808950087,0.5370370370370371,0.7052352614801073,0.4946247208316941,0.9317371526924023,,,
3,0.9228571428571428,0.4444444444444444,0.32,0.9692307692307692,0.37209302325581395,0.5569145770707086,0.33724916497920043,0.8685461538461539,,,
other,0.8817891373801917,0.4051724137931034,0.5893416927899686,0.911651728553137,0.48020434227330777,0.7329900224016741,0.4253913311098531,0.8716098242346642,,,
all,0.8968978102189781,0.42346938775510207,0.5242105263157895,0.9322677322677323,0.4684854186265287,0.6990740723265993,0.41498944995688763,0.8776276355223723,0.7473684210526316,0.013477642993232486,0.9026638050751168
