developer,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.9199372056514914,0.5581395348837209,0.4285714285714285,0.9672977624784854,0.4848484848484848,0.6438603761059931,0.4467929719465901,0.921225719203344,,,
3,0.91,0.3725490196078431,0.38,0.9507692307692308,0.3762376237623762,0.6010759583383016,0.3277625632329167,0.8617846153846154,,,
other,0.8817891373801917,0.4051724137931034,0.5893416927899686,0.911651728553137,0.4802043422733077,0.7329900224016741,0.4253913311098531,0.8716098242346642,,,
all,0.8934306569343066,0.4105090311986863,0.5263157894736842,0.9282717282717284,0.4612546125461255,0.6989735814116553,0.4069571105924477,0.8737229086702771,0.7431578947368421,0.0130926271021972,0.9010225981567984
new_all,0.9131075110456554,0.42758620689655175,0.3974358974358974,0.9558745348219032,0.4119601328903654,0.6163593542593996,0.36540004029920997,0.8823968429231587,,,
