project,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.8801235839340886,0.31570525169208047,0.5741626794258373,0.9037721893491124,0.4073633994146283,0.7203445581284976,0.36617362587398483,0.8666505053650804,,,
2,0.8561664190193164,0.478118429558058,0.6835164835164835,0.8831615120274915,0.562477355144214,0.7768972824160807,0.490745182961561,0.8727559382198556,,,
3,0.9195559350982065,0.4365239908263918,0.7636363636363637,0.9305301645338208,0.5554044815377726,0.8429348649081426,0.539245932543107,0.9265628338754481,,,
4,0.8464730290456431,0.4467675334274004,0.5551020408163265,0.89216,0.49504701321266004,0.7036796400889861,0.4091193587471643,0.8843167346938776,,,
all,0.8811678832116788,0.3852221818715612,0.6218947368421053,0.9057742257742258,0.4757114826252963,0.7505171117032731,0.4279617841087012,0.8855588621904411,0.7642105263157895,0.013174012575098901,0.9083196566090139
