style,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
0,0.9253962403243643,0.37262125950229824,0.43461538461538457,0.9553382870551428,0.4012224919941021,0.6443292164576224,0.3629208443352187,0.862133610099977,,,
1,0.6929203539823009,0.443143817210807,0.9285714285714286,0.6152941176470588,0.599901865113041,0.7558160211145266,0.47007160500797485,0.8877731092436975,,,
2,0.9069444444444444,0.4732321104310523,0.45098039215686275,0.9512380952380953,0.4617787105217852,0.6549141265481911,0.41106138035305684,0.9023699553895632,,,
3,0.8142681426814267,0.41291225471435117,0.8818181818181818,0.8036984352773826,0.5624195842132673,0.8418434119871577,0.517328877753984,0.9185956291219448,,,
all,0.8935036496350366,0.4202626619878062,0.6016842105263158,0.9211988011988013,0.4948467497813783,0.7444861363176816,0.44623953753958523,0.8944963247279036,0.7898947368421054,0.01143739265986502,0.9260681114551081
