project,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.8942670786131136,0.328719723183391,0.45454545454545453,0.9282544378698225,0.3815261044176707,0.6495643427678076,0.33045890313393933,0.8589136066362788,,,
2,0.8008915304606241,0.36129032258064514,0.6153846153846154,0.8298969072164949,0.45528455284552843,0.7146368231880474,0.36164805484727286,0.8484196216154979,,,
3,0.932536293766012,0.4878048780487805,0.5194805194805194,0.9616087751371115,0.5031446540880503,0.7067793333461673,0.46726026445296875,0.9110021605451222,,,
4,0.8713692946058091,0.5268817204301075,0.5,0.9296,0.5130890052356021,0.6817624219623725,0.43924372933878164,0.8914122448979592,,,
all,0.887956204379562,0.3877221324717286,0.5052631578947369,0.9242757242757242,0.43875685557586835,0.6833757906254783,0.38180639061445387,0.8767733319312266,0.8063157894736842,0.010346389093511908,0.9332155030930437
