project,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.8753861997940268,0.3075,0.5885167464114832,0.8975591715976331,0.4039408866995074,0.7267933704846414,0.36446376043619966,0.8668019733303134,,,
2,0.7815750371471025,0.3541666666666667,0.7472527472527473,0.7869415807560137,0.48056537102473496,0.7668404385185689,0.4045370548875742,0.8589932404365394,,,
3,0.9342442356959864,0.5,0.7012987012987013,0.9506398537477148,0.5837837837837838,0.8165062736048386,0.5584472789351287,0.9227070918112965,,,
4,0.8741355463347165,0.5321100917431193,0.5918367346938775,0.9184,0.5603864734299517,0.7372535907968554,0.48812082269937623,0.8965551020408163,,,
all,0.8762773722627737,0.37453646477132263,0.6378947368421053,0.8989010989010989,0.4719626168224299,0.7572346267377078,0.4257736585795797,0.8842559545717441,0.8126315789473684,0.009831991168632787,0.9359929301855826
