project,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.9100583590799862,0.38427947598253276,0.42105263157894735,0.9478550295857988,0.4018264840182648,0.6317411293895955,0.3537408085491897,0.8669913082868549,,,
2,0.8662704309063893,0.504,0.6923076923076923,0.8934707903780069,0.5833333333333334,0.7864837576396145,0.5150748177081625,0.8745138023488539,,,
3,0.9410760034158838,0.5625,0.4675324675324675,0.9744058500914077,0.5106382978723404,0.6749565700630726,0.48189440526479294,0.9158218381253116,,,
4,0.8755186721991701,0.5487804878048781,0.45918367346938777,0.9408,0.5,0.6572670690061994,0.431776866493735,0.9097469387755102,,,
all,0.9067518248175183,0.464,0.4884210526315789,0.9464535464535464,0.4758974358974359,0.6799028146917264,0.4249259103906756,0.8876041852883958,0.7789473684210526,0.011668381326416264,0.921979548036864
