project,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.8863714383796774,0.329608938547486,0.5645933014354066,0.9112426035502958,0.41622574955908287,0.7172736367294262,0.3740216402663713,0.8793511650293027,,,
2,0.8781575037147102,0.5371900826446281,0.7142857142857143,0.9037800687285223,0.6132075471698113,0.8034657378811773,0.5503698891924889,0.8881273365809449,,,
3,0.918872758326217,0.4274193548387097,0.6883116883116883,0.9351005484460695,0.527363184079602,0.8022721715490945,0.502163523354801,0.9285120729362046,,,
4,0.8589211618257261,0.4857142857142857,0.6938775510204082,0.8848,0.5714285714285714,0.7835450575064954,0.5012927067378533,0.9000979591836735,,,
all,0.8886861313868614,0.40915208613728127,0.64,0.9122877122877123,0.49917898193760263,0.7641100286373265,0.45390830327388737,0.8986769020453231,0.7873684210526316,0.011491002731630359,0.9275344022219416
