developer,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.9086342229199372,0.47780069474598347,0.4178571428571428,0.9559380378657487,0.4451035598705501,0.6312815063362858,0.39707296208618337,0.9160745020899925,,,
3,0.9082857142857144,0.3672282267909141,0.392,0.9480000000000001,0.37917037341657717,0.609541079883007,0.32994364949675803,0.8615092307692308,,,
all,0.8961678832116788,0.42064118604810685,0.5233684210526316,0.9315484515484516,0.4663664077338289,0.6982223784750383,0.41264468213050315,0.8857873494926126,0.7810526315789473,0.01220949038086308,0.921979548036864
new_all,0.9083946980854197,0.4019607849424702,0.4012820512820513,0.9504518872939925,0.4015374847817572,0.6174906456692366,0.35199211630478616,0.8818693002903529,,,
other,0.8889340691257624,0.4273460241398036,0.5830721003134796,0.9201664532650448,0.49316775981427313,0.732465352368567,0.4390794654933924,0.8884736030890388,,,
