style,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
0,0.9237007003317361,0.33112582781456956,0.32051282051282054,0.9605005866249511,0.3257328990228013,0.5548448000327495,0.28534920532460084,0.8353388887217592,,,
2,0.9050925925925926,0.45864661654135336,0.39869281045751637,0.9542857142857143,0.42657342657342656,0.6168199521805613,0.3762080757463766,0.8766386554621849,,,
3,0.8007380073800738,0.3869565217391304,0.8090909090909091,0.7994310099573257,0.5235294117647059,0.8042464563812739,0.46211709640379045,0.8836932626406311,,,
1,0.7212389380530974,0.46788990825688076,0.9107142857142857,0.6588235294117647,0.6181818181818182,0.7745966692414834,0.4920790314568559,0.8512605042016806,,,
all,0.8912408759124087,0.4028892455858748,0.5284210526315789,0.9256743256743257,0.45719489981785066,0.6993895921207679,0.40250182365826337,0.8739517324780481,0.9010526315789473,0.0017414404393980814,0.9630959752321981
