project,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.8935805012015104,0.3446153846153846,0.5358851674641149,0.9212278106508875,0.41947565543071164,0.7026181890495369,0.37469355409580984,0.8751061691345092,,,
2,0.8335809806835067,0.4304635761589404,0.7142857142857143,0.852233676975945,0.5371900826446281,0.7802168549173387,0.4643797176684319,0.8675276613420944,,,
3,0.9060631938514091,0.37777777777777777,0.6623376623376623,0.923217550274223,0.4811320754716981,0.781972988074225,0.4544384951761866,0.917543151546808,,,
4,0.8492392807745505,0.45454545454545453,0.5612244897959183,0.8944,0.502283105022831,0.7084907788203523,0.4178007113473268,0.8729469387755102,,,
all,0.8830291970802919,0.3866120218579235,0.5957894736842105,0.9102897102897103,0.46893123446561724,0.7364380675886187,0.4185587490637256,0.885143908722856,0.7810526315789473,0.012878729384955373,0.9205908344905948
