project,accuracy,precision,recall,recall0,f1,gmean,mcc,auc
1,0.90216271884655,0.35384615384615387,0.44019138755980863,0.9378698224852071,0.39232409381663114,0.6425279904488479,0.34220260222710486,0.8758847427875767
2,0.8605341246290801,0.5333333333333333,0.6274509803921569,0.9020979020979021,0.5765765765765766,0.7523444776703266,0.49608791874620933,0.8392293980529274
3,0.8363095238095238,0.38095238095238093,0.6,0.8682432432432432,0.46601941747572817,0.7217658525768215,0.3885042482850747,0.871706081081081
4,0.9257045260461144,0.4519230769230769,0.6103896103896104,0.9478976234003657,0.5193370165745856,0.760648973598589,0.4864215880688111,0.9175312804197631
5,0.7887323943661971,0.45121951219512196,0.5522388059701493,0.84375,0.4966442953020134,0.6826063964960433,0.36764469595149396,0.81643864013267
6,0.8913043478260869,0.23529411764705882,0.12903225806451613,0.9614243323442137,0.16666666666666666,0.3522140720649073,0.11969003451989432,0.8933665167033598
all,0.8925182481751824,0.40273037542662116,0.4968421052631579,0.9300699300699301,0.4448633364750236,0.6797778328968238,0.38869276208652204,0.8800830748199169
