project,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.8932372124957089,0.3426224085746593,0.5311004784688995,0.9212278106508875,0.4165120104928672,0.6994638981286403,0.371282755950879,0.8762747374083405,,,
2,0.8668647845468055,0.5060355268958743,0.6571428571428571,0.8996563573883162,0.5716811601273311,0.7688321478942974,0.5004262606464778,0.8838601261281674,,,
3,0.9284372331340733,0.46737629739849496,0.6337662337662338,0.9491773308957953,0.5379775815069558,0.7754578619171162,0.5069845156205637,0.9274982786865784,,,
4,0.8481327800829875,0.44393619698836123,0.4775510204081632,0.90624,0.46005840994905717,0.65771205718632,0.3722236877133113,0.8810612244897958,,,
all,0.8915693430656934,0.40859986881920635,0.5608421052631579,0.922957042957043,0.47276455830675995,0.7194662429424172,0.4204478695309758,0.8900325779483674,0.7894736842105263,0.01186203701578246,0.9265749274081555
