style,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
0,0.9288610394397346,0.3609022556390977,0.3076923076923077,0.9667579194368401,0.33217993079584773,0.5454025808623713,0.2959072352489502,0.8363642289140921,,,
2,0.8929398148148148,0.4166666666666667,0.5228758169934641,0.9288888888888889,0.463768115942029,0.6969171662930458,0.4083683458378636,0.8826309783172528,,,
3,0.7921279212792128,0.3843137254901961,0.8909090909090909,0.7766714082503556,0.536986301369863,0.8318314842919855,0.49214203114769106,0.9020690547006337,,,
1,0.6548672566371682,0.4112903225806452,0.9107142857142857,0.5705882352941176,0.5666666666666667,0.7208625785424411,0.4175665315739262,0.8364495798319327,,,
all,0.8859489051094891,0.3934659090909091,0.5831578947368421,0.9146853146853147,0.46988973706530957,0.7303464674102245,0.4186228642211318,0.8785345181134655,0.9010526315789473,0.001559888230617215,0.9621052631578948
