project,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.898043254376931,0.31666666666666665,0.36363636363636365,0.9393491124260355,0.33853006681514475,0.5844497372979556,0.28437616755833456,0.8568857761671528,,,
2,0.8454680534918276,0.45112781954887216,0.6593406593406593,0.8745704467353952,0.5357142857142857,0.7593680629249365,0.4584884957457161,0.858974358974359,,,
3,0.9205807002561913,0.41836734693877553,0.5324675324675324,0.9478976234003657,0.4685714285714286,0.710439799394594,0.4299447223903773,0.9016477124338185,,,
4,0.8630705394190872,0.4946236559139785,0.46938775510204084,0.9248,0.4816753926701571,0.6588549126464546,0.40303654471765077,0.8765877551020409,,,
all,0.8917883211678832,0.3953900709219858,0.4694736842105263,0.9318681318681319,0.4292589027911453,0.6614284277731888,0.3716359924092536,0.8709538882170461,0.7663157894736842,0.013735363657421416,0.916045953793713
