project,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.9052523171987642,0.3654618473895582,0.4354066985645933,0.9415680473372781,0.39737991266375544,0.6402851200559286,0.34795410145594335,0.862303940998273,,,
2,0.8514115898959881,0.46564885496183206,0.6703296703296703,0.8797250859106529,0.5495495495495496,0.7679230604814709,0.47506476631440697,0.8815754692043352,,,
3,0.9299743808710503,0.4657534246575342,0.44155844155844154,0.9643510054844607,0.4533333333333333,0.6525468006948119,0.4161219093674022,0.9050903392768109,,,
4,0.8506224066390041,0.4528301886792453,0.4897959183673469,0.9072,0.47058823529411764,0.6665904718362371,0.3841878034972217,0.8833142857142857,,,
all,0.8967153284671533,0.4186046511627907,0.4926315789473684,0.935064935064935,0.4526112185686654,0.6787065016480669,0.397605121421015,0.8809262316630737,0.7768421052631579,0.012383112723053582,0.9189496275722762
