developer,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.9293563579277864,0.6410256410256411,0.4464285714285714,0.9759036144578314,0.5263157894736842,0.6600539799549647,0.4988309189138106,0.9554339808212442,,,
3,0.9207142857142856,0.4421052631578947,0.42,0.9592307692307692,0.4307692307692308,0.6347258645091778,0.3883364754612155,0.8846692307692308,,,
other,0.8957304676154516,0.4476439790575916,0.5360501567398119,0.9324583866837388,0.4878744650499286,0.7069967923089683,0.4325188331608111,0.8817397115666354,,,
all,0.906021897810219,0.4612403100775193,0.5010526315789474,0.9444555444555444,0.4803229061553986,0.6879112849479779,0.4292040261145937,0.8909763920290237,0.7852631578947369,0.0120440065859628,0.9256407019315744
new_all,0.9234167893961709,0.5,0.42948717948717946,0.9643806485911749,0.46206896551724136,0.6435752673273271,0.422508462397462,0.9107505554873976,,,
