developer,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.9293563579277864,0.6037735849056604,0.5714285714285714,0.963855421686747,0.5871559633027523,0.7421418507793109,0.5488099517556556,0.939974182444062,,,
3,0.9185714285714286,0.4222222222222222,0.38,0.96,0.4,0.60398675482166,0.3570209412655236,0.8609692307692308,,,
other,0.8730758059831543,0.3786008230452675,0.5768025078369906,0.9033290653008964,0.4571428571428571,0.7218327162629868,0.3998225853294487,0.8757952388024357,,,
all,0.8912408759124087,0.4038155802861685,0.5347368421052632,0.9250749250749252,0.4601449275362319,0.7033289729176017,0.4058709489620301,0.8806902571113097,0.8126315789473684,0.0106656705641265,0.9362454235576316
new_all,0.9219440353460973,0.48951048951048953,0.44871794871794873,0.961190855927698,0.4682274247491639,0.6567370776789796,0.4266639382661598,0.8922354448670239,,,
