style,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,project,R20E,E20R,Popt
0.0,0.9045337265020272,0.2931726907630522,0.46794871794871795,0.9311693390692217,0.36049382716049383,0.6601056721545402,0.3218170241622783,0.8623587336923279,,,,
2.0,0.8975694444444444,0.42592592592592593,0.45098039215686275,0.940952380952381,0.4380952380952381,0.651422346686724,0.3819831349732813,0.8864031538541343,,,,
3.0,0.8499384993849939,0.46842105263157896,0.8090909090909091,0.8563300142247511,0.5933333333333334,0.832375413915461,0.5378357096541188,0.9294064399327557,,,,
1.0,0.7522123893805309,0.5,0.9107142857142857,0.7,0.6455696202531646,0.7984359711335656,0.5298410769469243,0.9008403361344538,,,,
,0.887956204379562,0.4011379800853485,0.5936842105263158,0.9158841158841159,0.47877758913412566,0.7373913060731419,0.4287419590029916,0.894481939113518,all,0.9073684210526316,0.0015776260900958053,0.9668111455108359
