project,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.8798489529694473,0.30997304582210244,0.5502392344497608,0.9053254437869822,0.39655172413793105,0.705794289518723,0.35265642685253706,0.8649387050196766,,,
2,0.7726597325408618,0.3385416666666667,0.7142857142857143,0.781786941580756,0.45936395759717313,0.747274543916929,0.37566810557971286,0.8568973981345116,,,
3,0.9427839453458582,0.5510204081632653,0.7012987012987013,0.9597806215722121,0.6171428571428571,0.8204223933074064,0.5916906388354215,0.9223865713810869,,,
4,0.8672199170124482,0.5089285714285714,0.5816326530612245,0.912,0.5428571428571428,0.7283192840999315,0.4670112149452585,0.8924734693877551,,,
all,0.8784671532846715,0.37645536869340235,0.6126315789473684,0.9036963036963037,0.46634615384615385,0.744065113697966,0.41736168586402045,0.8829911141490089,0.8189473684210526,0.00958157432893504,0.9380128771619743
