style,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
0,0.9214154072981939,0.337686243594797,0.38076923076923075,0.9543996871333593,0.3579140734018783,0.6027650359042763,0.3168822515379508,0.8498039569607811,,,
1,0.7168141592920354,0.46515867366488645,0.9392857142857143,0.6435294117647059,0.6220439249689472,0.7773493804529208,0.5035087517267132,0.8729621848739496,,,
2,0.8972222222222221,0.4341130950475073,0.5294117647058824,0.932952380952381,0.4770059515363532,0.7027606961247481,0.42321265757381166,0.8815088702147527,,,
3,0.8152521525215253,0.41262174373770366,0.8618181818181817,0.8079658605974396,0.5579900959990761,0.8344012020573048,0.5088323756887623,0.9090831501357817,,,
all,0.8895985401459854,0.40788936251829266,0.6058947368421053,0.9165234765234767,0.4875524850470412,0.7451856241222676,0.43886714676533617,0.8854662390241337,0.7877894736842106,0.011593485823276621,0.9254489164086687
