style,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
0,0.9237744194618503,0.34969567001778834,0.3782051282051282,0.9570590535784123,0.363351559444815,0.6015281402692019,0.3231840600840476,0.8499649027807026,,,
1,0.7168141592920354,0.46528451761425976,0.9392857142857143,0.6435294117647059,0.6221203488696985,0.7773194320403086,0.5035769502388447,0.8712605042016806,,,
2,0.8972222222222221,0.4341130950475073,0.5294117647058824,0.932952380952381,0.4770059515363532,0.7027606961247481,0.42321265757381166,0.8815088702147527,,,
3,0.8127921279212792,0.4096749548451039,0.8690909090909091,0.8039829302987197,0.5568157240223011,0.8358656097904443,0.5089372779920197,0.909103840682788,,,
all,0.8904014598540145,0.4105587452409759,0.6067368421052631,0.9173226773226772,0.48972526807248695,0.7460240239878904,0.4412104687281156,0.8856716756927284,0.7877894736842106,0.01158910352858188,0.9251764705882352
