project,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.8922073463783041,0.34421364985163205,0.5550239234449761,0.9182692307692307,0.4249084249084249,0.7139057299394218,0.3818728915635642,0.8796608250049546,,,
2,0.8350668647845468,0.4315068493150685,0.6923076923076923,0.8573883161512027,0.5316455696202531,0.7704391777202255,0.45606110627765156,0.8615422378308977,,,
3,0.8983774551665243,0.36538461538461536,0.7402597402597403,0.9095063985374772,0.4892703862660944,0.8205309076116052,0.47393172192150923,0.9222203756024597,,,
4,0.8340248962655602,0.42028985507246375,0.5918367346938775,0.872,0.4915254237288136,0.7183882186207268,0.40401799677120054,0.8646367346938776,,,
all,0.8788321167883212,0.3783783783783784,0.6189473684210526,0.9034965034965035,0.4696485623003195,0.74780798552622,0.42139607521118255,0.8868369525211629,0.7747368421052632,0.01304254373425765,0.9205908344905946
