style,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,project,R20E,E20R,Popt
0.0,0.915591596019167,0.3253588516746411,0.4358974358974359,0.9448572545952287,0.3726027397260274,0.6417638619984386,0.33241653630873436,0.8646851779429018,,,,
2.0,0.9074074074074074,0.47619047619047616,0.45751633986928103,0.9511111111111111,0.4666666666666667,0.6596581496233944,0.41609158300048243,0.9023425666562921,,,,
3.0,0.8204182041820418,0.42105263157894735,0.8727272727272727,0.8122332859174964,0.5680473372781065,0.8419371356800267,0.5215479146230808,0.9222811328074487,,,,
1.0,0.7168141592920354,0.4642857142857143,0.9285714285714286,0.6470588235294118,0.6190476190476191,0.7751389140885999,0.49705065139863946,0.8823529411764706,,,,
,0.8906934306569343,0.4109195402298851,0.6021052631578947,0.9180819180819181,0.4884713919726729,0.7434930765563443,0.4395500019072383,0.89540985330459,all,0.9094736842105263,0.0014743291437204846,0.9665634674922601
