style,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
0,0.9432362698120162,0.515625,0.21153846153846154,0.9878764176769652,0.3,0.4571365852625579,0.30588223643732204,0.8512354221192703,,,
2,0.9131944444444444,0.5164835164835165,0.30718954248366015,0.9720634920634921,0.38524590163934425,0.5464501252557759,0.3551721136075235,0.8988027803714079,,,
3,0.8265682656826568,0.4272300469483568,0.8272727272727273,0.8264580369843528,0.5634674922600619,0.8268652817917258,0.508519371217718,0.9062847536531747,,,
1,0.7079646017699115,0.45614035087719296,0.9285714285714286,0.6352941176470588,0.611764705882353,0.7680598716158491,0.4868919519539957,0.897373949579832,,,
all,0.9067518248175183,0.46265560165975106,0.4694736842105263,0.9482517482517483,0.4660397074190178,0.667217537097775,0.4149713541603931,0.8893674746306325,0.9094736842105263,0.0015338031431486995,0.9643343653250773
