developer,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.9290423861852432,0.6000155617802677,0.5821428571428571,0.9624784853700517,0.5903874340290711,0.7482463197024909,0.5519764529206526,0.9360462257192033,,,
3,0.9194285714285714,0.416303340148667,0.318,0.9656923076923076,0.3605017824268275,0.5540885092649587,0.3216622427292686,0.8802184615384615,,,
all,0.8958394160583941,0.4145863025242337,0.4888421052631579,0.9344655344655346,0.4486344059652215,0.675865903074669,0.3931906955361054,0.8809117198590883,0.7785263157894737,0.01342192524639968,0.9221057947228883
new_all,0.9224349533627884,0.49240139995099313,0.4128205128205128,0.9646996278575225,0.44909325335025363,0.6310349785920278,0.4095654214699456,0.9017799452009978,,,
other,0.8801045599767644,0.39094178747188324,0.5260188087774295,0.9162612035851472,0.4484779916866417,0.694230649891,0.3882033554843266,0.8704261476525152,,,
