project,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.8644009612083763,0.2914798206278027,0.6220095693779905,0.8831360946745562,0.3969465648854962,0.7411606451712617,0.3620271256093638,0.8689023527080209,,,
2,0.8528974739970282,0.47058823529411764,0.7032967032967034,0.8762886597938144,0.5638766519823789,0.785041989685441,0.4935634606732175,0.8661681960651033,,,
3,0.9299743808710503,0.47706422018348627,0.6753246753246753,0.9478976234003657,0.5591397849462365,0.8000866545342968,0.5316447139531306,0.922980127733327,,,
4,0.8395573997233748,0.4423076923076923,0.7040816326530612,0.8608,0.5433070866141733,0.7785072057391345,0.470063653345558,0.8775510204081634,,,
all,0.8737226277372263,0.371900826446281,0.6631578947368421,0.8937062937062937,0.47655068078668683,0.769849585469351,0.43343629967999636,0.8841091540038909,0.7747368421052632,0.012177562233801682,0.9180659007701047
