project,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.8928939237899073,0.34055727554179566,0.5263157894736842,0.9212278106508875,0.41353383458646614,0.6963165533346422,0.3678414743077654,0.8774684323773392,,,
2,0.8662704309063893,0.5041322314049587,0.6703296703296703,0.8969072164948454,0.5754716981132075,0.7753860449797197,0.5051082119851148,0.8890714096899665,,,
3,0.932536293766012,0.49056603773584906,0.6753246753246753,0.9506398537477148,0.5683060109289617,0.8012431282593769,0.5407244545610645,0.9328450343075572,,,
4,0.8423236514522822,0.4230769230769231,0.4489795918367347,0.904,0.43564356435643564,0.6370851991848564,0.34430287481866545,0.8819918367346938,,,
all,0.8914233576642335,0.40825688073394495,0.5621052631578948,0.9226773226773227,0.47298494242692646,0.7201678827005258,0.4207395359947497,0.8923716283716284,0.7894736842105263,0.011703857045373444,0.9274081555359173
