project,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.8952969447305184,0.3431372549019608,0.5023923444976076,0.9256656804733728,0.4077669902912621,0.6819438037213852,0.3602864268977449,0.8741683417796776,,,
2,0.8662704309063893,0.5041322314049587,0.6703296703296703,0.8969072164948454,0.5754716981132075,0.7753860449797197,0.5051082119851148,0.8890714096899665,,,
3,0.9342442356959864,0.5,0.6493506493506493,0.9542961608775137,0.5649717514124294,0.787193007933026,0.5353554130683716,0.9324058026068995,,,
4,0.8423236514522822,0.4230769230769231,0.4489795918367347,0.904,0.43564356435643564,0.6370851991848564,0.34430287481866545,0.8819918367346938,,,
all,0.8930656934306569,0.4120443740095087,0.5473684210526316,0.9258741258741259,0.4701627486437613,0.711894836596815,0.4171496245584906,0.891198065092802,0.783157894736842,0.011692379606887298,0.9265244287337457
