style,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
0,0.9176557316623664,0.34446416152479126,0.47820512820512817,0.9444661712944857,0.4004249011036716,0.6720009708174273,0.36304604709317767,0.844432327547306,,,
1,0.7070796460176991,0.4560879262370786,0.9428571428571428,0.6294117647058823,0.614744031813981,0.7703147879406735,0.49435754716053204,0.8944117647058822,,,
2,0.8806712962962964,0.3731679114924571,0.5111111111111111,0.9165714285714286,0.4313410804290589,0.6843920930070506,0.37218208530006963,0.8761630874572051,,,
3,0.8100861008610085,0.4025012343865921,0.8327272727272726,0.8065433854907539,0.5426580591286474,0.8194914587329178,0.4870459616966655,0.9163610500452606,,,
all,0.8813503649635036,0.38622205677314614,0.6256842105263158,0.9056143856143857,0.4776015185608925,0.7527364803052151,0.43027855108825436,0.883838014616962,0.7873684210526316,0.011588268805782901,0.9206687306501549
