project,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.9079986268451768,0.3755274261603376,0.4258373205741627,0.9452662721893491,0.3991031390134529,0.6344522492498861,0.3503115189563185,0.8676247841227599,,,
2,0.8603268945022289,0.4883720930232558,0.6923076923076923,0.8865979381443299,0.5727272727272728,0.7834529804407276,0.50291623663858,0.8884294399758318,,,
3,0.9316823228010248,0.4810126582278481,0.4935064935064935,0.9625228519195612,0.48717948717948717,0.6892106191656456,0.45063191779616246,0.9065148745221872,,,
4,0.8478561549100968,0.4411764705882353,0.45918367346938777,0.9088,0.45,0.6459923547914322,0.36185594412074445,0.879330612244898,,,
all,0.8992700729927007,0.4296160877513711,0.49473684210526314,0.9376623376623376,0.4598825831702544,0.681099188001354,0.4058676961318764,0.8837966244282034,0.7789473684210526,0.012159824374323091,0.9238732483272314
