project,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.8921386886371439,0.34023625590316503,0.5358851674641149,0.9196745562130177,0.4161902022282432,0.7020052921309464,0.37133444301534435,0.8737397723733757,,,
2,0.8309063893016345,0.42434643808668204,0.6967032967032967,0.8518900343642611,0.5272743005908795,0.7703722972136234,0.45147380476959487,0.8610739775688229,,,
3,0.9050384286934244,0.3761118760352853,0.6727272727272727,0.9213893967093236,0.48235040169225984,0.7871879421602437,0.45707865888676585,0.9149481231748142,,,
4,0.8500691562932227,0.45691506028640083,0.5612244897959183,0.8953599999999999,0.5036606670113242,0.7087923742531358,0.41955533730578676,0.8691004081632652,,,
all,0.8818248175182483,0.38297554456593247,0.5941052631578947,0.9091308691308692,0.46570930812005057,0.7349256174627788,0.41504838285492857,0.8822000736105998,0.7768421052631579,0.01297806139803542,0.9184193914909734
