developer,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.913657770800628,0.5111111111111111,0.4107142857142857,0.9621342512908778,0.4554455445544554,0.628619345693546,0.4120476226526433,0.9258974674207032,,,
3,0.91,0.37,0.37,0.9515384615384616,0.37,0.5933542203180413,0.3215384615384615,0.8427153846153846,,,
other,0.8800464711007842,0.3991416309012875,0.5830721003134797,0.910371318822023,0.4738853503184713,0.7285685396245911,0.4182210035349913,0.8753677665881295,,,
all,0.8916058394160584,0.4026186579378069,0.5178947368421053,0.9270729270729272,0.4530386740331492,0.6929113865422287,0.3977743777162727,0.874639045165361,0.7747368421052632,0.0130780194532148,0.9190758742583008
new_all,0.9111438389788905,0.41379310344827586,0.38461538461538464,0.9548112706007443,0.39867109634551495,0.6059992607893259,0.35104118693019765,0.874231518968361,,,
