project,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
0,0.8737928492443789,0.22943419806171775,0.5064102564102564,0.8962064919827923,0.31578833182439703,0.6735755397208527,0.28157399771448893,0.8446185935040061,,,
1,0.8079646017699116,0.5801738502160443,0.8178571428571428,0.8047058823529412,0.6787260121105684,0.8112427392119003,0.5638780201877337,0.855735294117647,,,
2,0.896412037037037,0.4274463199781369,0.4993464052287582,0.934984126984127,0.4605385923628996,0.6832570347333482,0.40516495010147624,0.8897653283535636,,,
3,0.8248462484624847,0.42647821745123976,0.8527272727272728,0.8204836415362731,0.5685550870223095,0.8364362345582126,0.5183728986308012,0.9017095564463986,,,
all,0.8709489051094892,0.358852218178076,0.6210526315789473,0.8946653346653347,0.4548599894115336,0.7453973924165538,0.40636550379443326,0.8785224039118775,0.8130526315789475,0.01033720714272296,0.9354879434414846
