style,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,project,R20E,E20R,Popt
0.0,0.9196461481754515,0.32386363636363635,0.36538461538461536,0.9534610872115761,0.3433734939759036,0.5902372511414362,0.3013642026197144,0.8485830751180771,,,,
2.0,0.8993055555555556,0.4419889502762431,0.5228758169934641,0.9358730158730159,0.47904191616766467,0.6995322492757144,0.42557540638656466,0.8780993879033095,,,,
3.0,0.8204182041820418,0.4189189189189189,0.8454545454545455,0.8165007112375533,0.5602409638554217,0.8308515136188046,0.5081973694877431,0.9127246864088968,,,,
1.0,0.7123893805309734,0.46017699115044247,0.9285714285714286,0.6411764705882353,0.6153846153846154,0.7716075111483197,0.49195203701447265,0.8698529411764706,,,,
,0.8899635036496351,0.407514450867052,0.5936842105263158,0.9180819180819181,0.4832904884318766,0.7382755168193981,0.4335011622780414,0.8854000736106,all,0.9094736842105263,0.0015901469320806928,0.964829721362229
