style,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,project,R20E,E20R,Popt
0.0,0.9174345742720236,0.3131868131868132,0.36538461538461536,0.9511145874071177,0.33727810650887574,0.5895105068668809,0.2945225263192968,0.8483173390291106,,,,
2.0,0.8993055555555556,0.4419889502762431,0.5228758169934641,0.9358730158730159,0.47904191616766467,0.6995322492757144,0.42557540638656466,0.8780993879033095,,,,
3.0,0.8216482164821648,0.42152466367713004,0.8545454545454545,0.8165007112375533,0.5645645645645646,0.8353065134554991,0.5144556805212487,0.9121686279581016,,,,
1.0,0.7168141592920354,0.4642857142857143,0.9285714285714286,0.6470588235294118,0.6190476190476191,0.7751389140885999,0.49705065139863946,0.8720588235294118,,,,
,0.8892335766423358,0.4054441260744986,0.5957894736842105,0.9170829170829171,0.4825234441602728,0.7391808631814082,0.4328382864262177,0.8849268626110731,all,0.9094736842105263,0.001589103528581952,0.964829721362229
