project,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.9097150703741846,0.3805309734513274,0.41148325358851673,0.9482248520710059,0.3954022988505747,0.6246428157464612,0.34700733760786157,0.8686581636986496,,,
2,0.8736998514115899,0.5263157894736842,0.6593406593406593,0.9072164948453608,0.5853658536585366,0.7734110950045016,0.5164967425328154,0.8792530493561421,,,
3,0.9410760034158838,0.5606060606060606,0.4805194805194805,0.973491773308958,0.5174825174825175,0.6839457297186732,0.4879412505219277,0.9186234241078849,,,
4,0.8658367911479945,0.5058823529411764,0.4387755102040816,0.9328,0.46994535519125685,0.6397576071594361,0.3948938108251908,0.9036244897959183,,,
all,0.9062043795620438,0.46028513238289204,0.47578947368421054,0.9470529470529471,0.46790890269151136,0.6712658364831344,0.4165622382003788,0.8893872443346127,0.7789473684210526,0.011884365850655571,0.9236207549551823
