developer,accuracy,precision,recall,recall0,f1,gmean,mcc,auc,R20E,E20R,Popt
1,0.9293563579277864,0.6410256410256411,0.4464285714285714,0.9759036144578314,0.5263157894736842,0.6600539799549647,0.4988309189138106,0.9235615933120236,,,
3,0.9035714285714286,0.2891566265060241,0.24,0.9546153846153846,0.2622950819672131,0.4786519532057634,0.2122349539222847,0.8598384615384616,,,
other,0.8791751379610805,0.3895216400911162,0.5360501567398119,0.9142125480153648,0.4511873350923482,0.7000455554156023,0.391412423116403,0.869632012651572,,,
all,0.8912408759124087,0.392156862745098,0.4631578947368421,0.931868131868132,0.4247104247104247,0.6569642928869102,0.3666525537491659,0.872633051159367,0.7684210526315789,0.0132710491004818,0.9188233808862516
new_all,0.9116347569955817,0.4016393442622951,0.3141025641025641,0.961190855927698,0.35251798561151076,0.5494656608368063,0.3085234816091153,0.8822809743862375,,,
